8.28005e-011 1.23288e-012 1.91296e-006 2.66192e-009 3.78677e-011 1.01113e-012 1.3325e-009 7.34723e-012 3.2416e-013 6.94231e-012 1.92726e-012 6.65442e-011 3.93267e-012 3.29598e-011 7.53925e-012 3.70498e-012 4.40809e-013 5.67341e-009 3.06134e-008 2.04021e-012 2.01955e-011 1.29992e-010 6.40086e-010 1.55428e-007 3.29951e-011 1.94898e-012 1.02901e-011 2.61212e-010 4.71466e-012 1.57799e-009 3.6944e-009 3.77443e-011 2.02537e-012 9.17218e-012 2.60695e-012 3.1368e-013 4.18197e-010 3.54933e-010 1.10893e-011 9.11948e-012 4.44513e-012 2.75046e-011 1.7308e-011 1.07282e-011 1.30897e-012 5.63858e-013 1.6402e-012 7.42973e-012 2.09824e-013 8.05353e-013 6.62472e-011 2.12957e-010 3.69659e-011 5.41575e-010 4.62102e-012 2.13283e-007 1.81749e-012 2.44987e-008 3.54685e-008 1.76593e-008 1.35722e-012 6.5463e-013 2.47529e-012 4.9268e-009 
1.98893e-012 1.42324e-006 1.98649e-012 1.38414e-012 2.06668e-012 6.64069e-014 3.63639e-013 3.18816e-012 8.93708e-014 1.08317e-010 7.05362e-013 3.5301e-011 8.33351e-011 3.83265e-011 3.68558e-013 4.36089e-009 9.5378e-014 9.84515e-013 9.59343e-011 8.02528e-014 3.74795e-013 3.04212e-013 1.5822e-011 6.02255e-013 8.11416e-010 5.98168e-013 9.74338e-014 8.89128e-013 2.90335e-013 6.42109e-013 3.75497e-013 6.46192e-011 1.60909e-013 3.10307e-013 1.31326e-011 3.03715e-012 1.3294e-012 4.63508e-012 1.68381e-011 1.42509e-012 1.8088e-010 4.75289e-013 2.65022e-012 1.73836e-013 5.39984e-014 4.85164e-014 2.26358e-012 1.29255e-013 3.53244e-014 4.83365e-013 4.52322e-012 2.51899e-012 4.24942e-010 2.12812e-012 2.95301e-013 4.51849e-013 1.30731e-012 1.38714e-012 1.03576e-012 2.9351e-011 5.46918e-012 3.42007e-014 7.65005e-010 1.58799e-011 
5.96476e-011 1.39247e-012 6.36823e-008 1.00496e-008 3.00531e-011 9.00763e-013 1.84633e-009 6.58619e-012 3.77952e-013 8.19867e-012 1.70749e-012 9.61142e-011 4.20064e-012 4.47753e-011 7.26308e-012 4.07402e-012 3.78384e-013 1.49111e-009 1.62158e-008 1.74498e-012 1.37211e-011 1.08449e-010 4.73532e-010 7.77836e-009 3.98318e-011 2.27756e-012 6.71739e-012 7.72305e-010 3.67719e-012 6.90158e-010 1.63671e-009 5.1025e-011 2.02066e-012 7.57469e-012 3.37286e-012 3.21684e-013 3.82287e-010 3.50003e-010 1.08903e-011 7.68639e-012 5.2689e-012 2.17978e-011 2.71993e-011 7.64283e-012 1.06797e-012 5.2862e-013 1.57991e-012 5.3578e-012 2.26016e-013 1.05983e-012 6.94281e-011 2.60868e-010 4.66736e-011 1.11364e-009 3.75974e-012 1.00455e-008 2.29077e-012 6.29411e-008 1.20513e-008 5.66294e-008 1.69328e-012 7.21844e-013 2.793e-012 4.15395e-009 
3.66808e-011 1.62654e-012 4.25316e-009 6.74949e-008 2.20414e-011 7.69618e-013 1.18608e-009 5.55922e-012 4.80154e-013 9.9749e-012 1.41295e-012 1.69501e-010 4.43003e-012 7.2189e-011 6.86984e-012 4.56793e-012 3.02355e-013 3.60678e-010 7.17556e-009 1.40978e-012 8.1478e-012 5.61901e-011 2.95331e-010 8.06829e-010 5.06391e-011 2.90436e-012 3.91008e-012 7.88903e-009 2.61766e-012 2.45498e-010 3.34437e-010 8.0582e-011 2.01664e-012 5.18366e-012 4.85598e-012 3.22249e-013 2.98816e-010 3.29713e-010 1.00945e-011 6.02643e-012 6.73964e-012 1.37813e-011 5.415e-011 4.50814e-012 8.13227e-013 4.84284e-013 1.43758e-012 3.50147e-012 2.53464e-013 1.64219e-012 7.4235e-011 3.34061e-010 6.5457e-011 3.69887e-009 2.84843e-012 8.97509e-010 3.30107e-012 9.1485e-009 2.09476e-009 2.89241e-007 2.3727e-012 8.28965e-013 3.21678e-012 2.27873e-009 
1.24232e-011 1.63739e-013 4.82252e-012 1.73068e-012 4.06953e-005 3.50263e-012 8.77556e-013 1.40198e-011 4.34536e-014 4.41414e-013 2.9367e-012 1.68526e-012 5.65557e-013 1.35019e-012 3.38199e-012 6.15565e-013 1.83634e-012 4.432e-012 7.82731e-010 6.21177e-012 1.05724e-011 3.59564e-013 5.97673e-011 1.85773e-012 2.04999e-012 2.60497e-013 1.22858e-011 4.85933e-013 1.36161e-010 4.87446e-012 7.20762e-013 1.47581e-012 9.10609e-013 4.07126e-013 1.17209e-013 7.46148e-014 7.16736e-012 2.63266e-011 2.24631e-012 1.03218e-010 4.9232e-013 7.05844e-013 2.45761e-013 6.39679e-013 3.31281e-011 8.13768e-013 4.90417e-013 5.72965e-011 5.49967e-014 4.41729e-014 1.46619e-011 5.13032e-012 2.22881e-012 2.00801e-012 2.16513e-008 1.41305e-012 1.38238e-013 1.83611e-012 3.47652e-012 1.80153e-011 1.06527e-013 7.66263e-014 2.67098e-013 1.80327e-011 
1.51158e-012 8.55741e-014 1.90207e-012 1.12303e-012 6.0839e-011 3.14477e-007 5.85194e-013 1.8212e-012 8.24764e-014 2.00837e-013 3.50304e-013 1.11145e-012 2.08973e-013 1.03225e-012 3.86913e-011 2.99092e-013 1.28573e-013 1.29504e-012 1.32691e-010 2.83202e-010 7.58406e-013 1.08822e-013 8.70529e-012 7.10883e-013 1.02507e-012 4.7649e-013 1.24209e-012 2.91989e-013 1.54698e-012 2.2554e-012 2.47917e-013 1.00972e-012 8.75154e-012 8.1939e-014 6.88761e-014 2.48474e-014 7.86066e-012 5.95368e-011 5.70256e-013 4.10124e-012 3.5404e-013 1.50734e-013 1.45274e-013 1.01091e-013 2.70537e-011 5.7764e-011 1.14666e-013 4.42268e-012 1.94994e-013 4.4564e-014 6.92091e-011 7.53109e-012 1.44551e-012 1.65464e-012 1.58661e-011 6.11931e-013 1.5582e-013 7.80438e-013 1.76342e-012 9.14702e-012 8.99167e-014 2.28722e-013 1.2185e-013 5.32251e-012 
1.4518e-011 8.05429e-013 3.56493e-010 2.21558e-009 2.37012e-011 1.45954e-012 3.1399e-009 3.66127e-012 8.05602e-013 3.36221e-012 8.68231e-013 5.25984e-011 1.86733e-012 3.47721e-011 2.1396e-011 2.33407e-012 2.10721e-013 9.02118e-011 2.68809e-009 2.96653e-012 4.54274e-012 5.79537e-012 1.01925e-010 1.21219e-010 1.80338e-011 4.65779e-012 4.47379e-012 1.04905e-010 2.09062e-012 3.59508e-010 2.54082e-011 3.22666e-011 5.29354e-012 1.3534e-012 1.71922e-012 1.55128e-013 7.85423e-009 3.31999e-009 4.1914e-012 4.6603e-012 4.00926e-012 3.15014e-012 9.84301e-012 1.4356e-012 1.28233e-012 9.88348e-013 6.62043e-013 4.72803e-012 5.31158e-013 1.34057e-012 2.39844e-010 8.40396e-009 2.90916e-011 4.9021e-009 3.28577e-012 1.7336e-010 3.17256e-012 1.54952e-010 1.03561e-009 2.04847e-009 1.53612e-012 3.46551e-012 1.35673e-012 2.56579e-010 
8.24498e-012 3.25233e-013 1.31646e-012 5.0026e-013 2.15091e-011 1.40158e-013 1.88705e-013 3.32559e-006 1.62985e-014 7.15053e-013 4.56461e-009 1.25362e-012 1.87403e-012 9.99444e-013 3.37027e-013 1.52714e-012 1.07899e-010 1.03106e-012 1.93432e-010 1.70256e-013 2.30386e-012 1.85337e-013 4.7632e-011 4.53078e-013 2.96918e-012 1.01828e-013 3.21588e-013 1.99202e-013 7.09117e-012 6.48363e-013 2.47318e-013 1.22891e-012 1.23075e-013 4.29001e-013 1.23036e-013 4.20942e-013 9.43297e-013 3.19948e-012 1.37545e-011 2.27506e-010 5.77374e-013 5.62463e-013 1.70133e-013 4.15013e-013 2.01803e-013 6.7524e-014 5.16447e-012 4.92234e-013 1.39282e-014 2.56492e-014 2.46421e-012 1.02269e-012 2.34076e-012 5.97678e-013 2.68306e-012 3.19133e-013 7.86837e-014 6.48008e-013 7.03206e-013 7.8169e-012 8.86063e-014 1.47217e-014 5.71357e-013 9.83058e-012 
6.64833e-013 3.68043e-013 1.82669e-012 2.3958e-012 2.2167e-012 2.79455e-013 7.72889e-013 6.76042e-013 7.68118e-007 7.11839e-013 1.37579e-013 9.67904e-012 4.44278e-013 1.63773e-011 4.63798e-012 1.01252e-012 3.07618e-014 8.04597e-013 5.67408e-011 3.02336e-013 1.94186e-013 1.18164e-013 4.62618e-012 5.91299e-013 4.55159e-012 4.90779e-006 1.23857e-013 9.20398e-013 1.78256e-013 1.07604e-012 2.46131e-013 1.08626e-011 3.30112e-012 6.49517e-014 4.71417e-013 3.97919e-014 5.53233e-012 4.01266e-011 6.57709e-013 6.45463e-013 3.99159e-012 1.21185e-013 8.13235e-013 5.58651e-014 1.1741e-013 3.51874e-013 1.12449e-013 1.96598e-013 5.41986e-012 2.53805e-012 1.84064e-010 2.55634e-011 1.34054e-011 6.18623e-012 3.64041e-013 5.3259e-013 1.98118e-011 1.06374e-012 1.56705e-012 2.11919e-011 2.19399e-012 1.67532e-012 4.09879e-013 5.73844e-012 
8.46779e-012 7.78061e-011 9.89729e-012 6.40622e-012 4.88539e-012 1.35084e-013 1.48853e-012 6.07514e-012 1.46951e-013 3.80798e-006 1.51941e-012 2.49448e-010 2.03242e-010 1.26871e-010 7.88532e-013 1.38383e-010 2.06956e-013 4.5608e-012 4.17331e-010 1.80345e-013 1.32783e-012 2.0469e-012 7.42399e-011 2.85483e-012 1.92063e-007 9.61651e-013 2.97456e-013 5.17153e-012 7.51647e-013 2.42315e-012 2.08723e-012 3.12134e-010 3.13607e-013 1.89522e-012 1.53185e-010 3.91019e-012 4.2679e-012 1.25524e-011 6.15798e-011 3.09979e-012 5.80675e-011 2.94147e-012 2.57346e-011 8.47067e-013 1.24119e-013 9.24293e-014 6.04554e-012 3.54275e-013 5.99231e-014 1.00665e-012 9.29163e-012 7.50055e-012 1.11147e-009 8.79195e-012 6.61595e-013 2.05541e-012 2.1551e-012 7.93689e-012 4.41354e-012 1.91431e-010 6.55409e-012 7.63901e-014 7.96814e-010 1.08846e-010 
